incident_id,alignment,fitness,missing,repetition,mismatch,totMissing,totRepetition,totMismatch,costMissing,costRepetition,costMismatch,costTotal,severity,impact,urgency,priority,category,openTs,closeTs,reassignment,reopen,updates,rfc,sla
INC0001168,[M]N;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]W;[L]A;[L]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.30000000000000004,"{'N': 1, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 7, 'W': 6, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,13,0,0.25,0.184375,0.0,0.14518750000000002,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 11:14,29/3/2016 08:59,0,0,19,?,false
INC0001169,[L]N;[S]N;[L]N;[L]A;[S]A;[L]A;[S]R;[S]C;,0.6666666666666667,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 2, 'A': 2, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,4,0,0.0,0.125,0.0,0.0425,low,2 - Medium,2 - Medium,3 - Moderate,Category 53,2/3/2016 11:14,9/3/2016 12:00,2,0,7,?,true
INC0001170,[M]N;[L]A;[L]A;[S]A;[L]A;[S]R;[S]C;,0.6,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 3, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,3,0,0.25,0.125,0.0,0.125,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 11:14,11/4/2016 11:59,2,0,15,?,false
INC0001172,[L]N;[L]N;[S]N;[L]W;[L]W;[L]W;[L]W;[L]A;[L]A;[L]A;[S]A;[L]W;[L]W;[S]R;[S]C;,0.42105263157894735,"{'N': 0, 'W': 0, 'A': 0, 'R': 0, 'C': 0}","{'N': 2, 'W': 6, 'A': 3, 'R': 0, 'C': 0}","{'N': 0, 'W': 0, 'A': 0, 'R': 0, 'C': 0}",0,11,0,0.0,0.16333333333333336,0.0,0.055533333333333344,low,2 - Medium,2 - Medium,3 - Moderate,Category 32,2/3/2016 11:16,24/3/2016 18:59,1,0,16,?,false
INC0001173,[S]N;[S]A;[L]A;[S]R;[S]C;,0.8888888888888888,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,1,0,0.0,0.05,0.0,0.017,low,2 - Medium,2 - Medium,3 - Moderate,Category 61,2/3/2016 11:17,8/3/2016 10:00,0,0,4,?,true
INC0001176,[M]N;[M]A;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",2,0,0,1,0.0,0.0,0.33,low,2 - Medium,2 - Medium,3 - Moderate,Category 32,2/3/2016 11:20,7/3/2016 12:00,0,0,1,?,true
INC0001177,[M]N;[S]A;[L]W;[S]R;[S]C;,0.75,"{'N': 1, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 1, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,1,0,0.25,0.05,0.0,0.0995,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 11:21,21/5/2016 08:07,0,0,27,?,false
INC0001178,[M]N;[S]A;[L]W;[L]W;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,2,0,0.25,0.08000000000000002,0.0,0.10970000000000002,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 11:22,21/5/2016 08:07,0,0,28,?,false
INC0001180,[L]N;[S]N;[L]N;[L]A;[L]A;[L]A;[S]A;[L]A;[L]A;[L]A;[L]W;[L]W;[S]R;[S]C;,0.4444444444444444,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 2, 'A': 6, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,10,0,0.0,0.17142857142857143,0.0,0.05828571428571429,low,2 - Medium,2 - Medium,3 - Moderate,Category 32,2/3/2016 11:25,27/3/2016 14:59,3,0,18,?,false
INC0001181,[M]N;[S]A;[S]R;[S]C;,0.8571428571428572,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,0,0,0.25,0.0,0.0,0.0825,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 11:26,11/4/2016 14:59,0,0,13,?,false
INC0001182,[S]N;[L]N;[S]A;[L]A;[L]A;[S]R;[S]C;,0.7272727272727273,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 2, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,3,0,0.0,0.10714285714285714,0.0,0.03642857142857143,low,2 - Medium,2 - Medium,3 - Moderate,Category 23,2/3/2016 11:26,7/3/2016 15:00,1,0,6,?,true
INC0001183,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,0.8,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 2, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,2,0,0.0,0.08333333333333333,0.0,0.028333333333333335,low,2 - Medium,2 - Medium,3 - Moderate,Category 61,2/3/2016 11:27,24/3/2016 18:40,2,0,6,?,false
INC0001184,[M]N;[L]A;[S]A;[S]R;[S]C;,0.75,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 11:28,29/3/2016 08:59,0,0,9,CHG0000402,false
INC0001186,[S]N;[L]N;[S]A;[L]A;[L]A;[S]R;[S]C;,0.7272727272727273,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 2, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,3,0,0.0,0.10714285714285714,0.0,0.03642857142857143,low,2 - Medium,2 - Medium,3 - Moderate,Category 61,2/3/2016 11:29,24/3/2016 18:40,1,0,7,?,false
INC0001188,[L]N;[S]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,0.6153846153846154,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 4, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,5,0,0.0,0.1388888888888889,0.0,0.04722222222222223,low,2 - Medium,1 - High,2 - High,Category 23,2/3/2016 11:29,24/3/2016 18:59,1,0,11,?,false
INC0001190,[M]N;[L]A;[S]A;[L]A;[L]A;[L]W;[S]R;[S]C;,0.5454545454545454,"{'N': 1, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 3, 'W': 1, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,4,0,0.25,0.1357142857142857,0.0,0.12864285714285714,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 11:30,21/5/2016 12:07,0,0,28,?,false
INC0001197,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,0.34782608695652173,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 10, 'A': 5, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,15,0,0.0,0.19736842105263158,0.0,0.06710526315789474,low,2 - Medium,2 - Medium,3 - Moderate,Category 53,2/3/2016 11:31,24/3/2016 18:59,8,0,20,?,false
INC0001198,[S]N;[L]N;[L]A;[S]A;[L]W;[L]W;[S]R;[S]C;,0.6666666666666667,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 1, 'A': 1, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,4,0,0.0,0.1125,0.0,0.038250000000000006,low,2 - Medium,2 - Medium,3 - Moderate,Category 9,2/3/2016 11:31,7/3/2016 14:00,0,0,7,?,true
INC0001199,[S]N;[L]N;[L]N;[S]A;[S]R;[L]A;[L]A;[L]R;[S]C;,0.6153846153846154,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 2, 'A': 2, 'R': 1, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 1, 'C': 0, 'W': 0}",0,5,1,0.0,0.13333333333333333,0.011111111111111112,0.049,low,2 - Medium,2 - Medium,3 - Moderate,Category 61,2/3/2016 11:32,24/3/2016 18:40,2,1,11,?,false
INC0001201,[M]N;[S]A;[L]W;[L]W;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,2,0,0.25,0.08000000000000002,0.0,0.10970000000000002,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 11:32,19/4/2016 12:07,0,0,18,CHG0000558,false
INC0001202,[S]N;[S]A;[L]W;[L]W;[S]R;[S]C;,0.8,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,2,0,0.0,0.06666666666666667,0.0,0.02266666666666667,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 11:32,24/3/2016 18:50,0,0,7,?,false
INC0001209,[M]N;[L]A;[S]A;[S]R;[S]C;,0.75,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 11:34,30/4/2016 09:07,0,0,21,?,false
INC0001210,[S]N;[S]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.5,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 8, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,8,0,0.0,0.13333333333333333,0.0,0.04533333333333334,low,3 - Low,2 - Medium,4 - Low,Category 45,2/3/2016 11:34,24/3/2016 18:59,3,0,14,?,false
INC0001214,[M]N;[L]A;[S]A;[S]R;[S]C;,0.75,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 11:37,1/5/2016 12:07,0,0,21,?,false
INC0001215,[M]N;[S]A;[L]A;[L]A;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 2, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,2,0,0.25,0.1,0.0,0.1165,low,2 - Medium,2 - Medium,3 - Moderate,Category 44,2/3/2016 11:37,24/3/2016 18:40,0,0,6,?,false
INC0001217,[S]N;[L]N;[S]A;[L]A;[L]A;[L]A;[L]A;[L]W;[S]R;[S]C;,0.5714285714285714,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 1, 'A': 4, 'W': 1, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,6,0,0.0,0.14500000000000002,0.0,0.04930000000000001,low,2 - Medium,2 - Medium,3 - Moderate,Category 53,2/3/2016 11:39,24/3/2016 18:40,1,0,9,?,false
INC0001218,[S]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,0.7272727272727273,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 2, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,3,0,0.0,0.10714285714285714,0.0,0.03642857142857143,low,3 - Low,3 - Low,4 - Low,Category 61,2/3/2016 11:40,24/3/2016 18:40,2,0,7,?,false
INC0001219,[S]N;[L]N;[L]A;[L]A;[L]W;[L]A;[L]A;[L]W;[L]W;[L]W;[S]A;[L]A;[S]R;[S]C;,0.4444444444444444,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 1, 'A': 5, 'W': 4, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,10,0,0.0,0.16428571428571428,0.0,0.05585714285714286,low,2 - Medium,2 - Medium,3 - Moderate,Category 26,2/3/2016 11:40,24/3/2016 18:50,1,0,14,?,false
INC0001220,[S]N;[L]N;[L]N;[L]N;[S]A;[S]R;[S]C;,0.7272727272727273,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 3, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,3,0,0.0,0.10714285714285714,0.0,0.03642857142857143,low,1 - High,2 - Medium,2 - High,Category 45,2/3/2016 11:41,7/3/2016 15:00,1,0,6,?,false
INC0001221,[S]N;[S]A;[L]W;[L]W;[L]W;[S]R;[S]C;,0.7272727272727273,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 3, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,3,0,0.0,0.08571428571428572,0.0,0.029142857142857144,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 11:42,29/3/2016 08:59,0,0,6,?,false
INC0001222,[M]N;[S]A;[L]W;[L]W;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,2,0,0.25,0.08000000000000002,0.0,0.10970000000000002,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 11:43,8/3/2016 09:00,0,0,5,?,true
INC0001225,[S]N;[L]W;[M]A;[L]W;[S]R;[S]C;,0.6666666666666667,"{'N': 0, 'W': 0, 'A': 1, 'R': 0, 'C': 0}","{'N': 0, 'W': 2, 'A': 0, 'R': 0, 'C': 0}","{'N': 0, 'W': 0, 'A': 0, 'R': 0, 'C': 0}",1,2,0,0.25,0.08000000000000002,0.0,0.10970000000000002,low,2 - Medium,2 - Medium,3 - Moderate,Category 37,2/3/2016 11:45,9/3/2016 13:00,0,0,4,?,true
INC0001226,[S]N;[S]A;[L]A;[S]R;[S]C;,0.8888888888888888,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,1,0,0.0,0.05,0.0,0.017,low,2 - Medium,2 - Medium,3 - Moderate,Category 51,2/3/2016 11:46,8/3/2016 13:00,0,0,4,?,true
INC0001227,[L]N;[S]N;[L]N;[L]N;[L]A;[S]A;[L]W;[L]W;[L]A;[L]A;[S]R;[S]C;,0.5,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 3, 'A': 3, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,8,0,0.0,0.15833333333333333,0.0,0.05383333333333334,low,2 - Medium,2 - Medium,3 - Moderate,Category 26,2/3/2016 11:47,24/3/2016 18:40,2,0,11,?,false
INC0001228,[S]N;[M]A;[S]R;[S]C;,0.8571428571428572,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,0,0,0.25,0.0,0.0,0.0825,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 11:47,8/3/2016 15:00,0,0,2,?,true
INC0001229,[S]N;[L]N;[M]A;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.5,"{'N': 0, 'A': 1, 'W': 0, 'R': 0, 'C': 0}","{'N': 1, 'A': 0, 'W': 4, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,5,0,0.25,0.13125,0.0,0.12712500000000002,low,2 - Medium,2 - Medium,3 - Moderate,Category 42,2/3/2016 11:47,24/3/2016 18:59,0,0,11,?,false
INC0001230,[L]N;[S]N;[L]N;[M]A;[S]R;[L]R;[S]C;,0.6,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 2, 'A': 0, 'R': 1, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,3,0,0.25,0.11666666666666667,0.0,0.12216666666666667,low,2 - Medium,2 - Medium,3 - Moderate,Category 61,2/3/2016 11:48,28/3/2016 10:59,2,0,6,?,false
INC0001231,[S]N;[S]A;[L]W;[S]R;[S]C;,0.8888888888888888,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 1, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,1,0,0.0,0.04000000000000001,0.0,0.013600000000000004,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 11:48,24/3/2016 18:50,0,0,4,?,false
INC0001233,[M]N;[L]A;[L]A;[S]A;[L]A;[S]R;[S]C;,0.6,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 3, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,3,0,0.25,0.125,0.0,0.125,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 11:50,24/3/2016 18:50,3,0,8,?,false
INC0001234,[S]N;[S]A;[L]A;[L]W;[L]A;[L]A;[L]W;[L]A;[L]A;[L]W;[L]A;[L]A;[S]R;[S]C;,0.4444444444444444,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 7, 'W': 3, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,10,0,0.0,0.16785714285714287,0.0,0.05707142857142858,low,2 - Medium,1 - High,2 - High,Category 55,2/3/2016 11:51,8/3/2016 13:00,0,0,13,?,false
INC0001235,[L]N;[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,0.3157894736842105,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 12, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}",1,12,1,0.25,1,0.02333333333333333,0.4302,medium,2 - Medium,2 - Medium,3 - Moderate,Category 42,2/3/2016 11:53,24/3/2016 18:40,8,0,14,?,false
INC0001236,[L]N;[S]N;[M]A;[S]R;[S]C;,0.75,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low,2 - Medium,2 - Medium,3 - Moderate,Category 51,2/3/2016 11:54,7/3/2016 14:00,0,0,3,?,true
INC0001237,[M]N;[S]A;[L]W;[L]W;[L]W;[L]A;[L]A;[L]A;[L]W;[L]W;[S]R;[S]C;,0.4,"{'N': 1, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 3, 'W': 5, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,8,0,0.25,0.1590909090909091,0.0,0.1365909090909091,low,2 - Medium,2 - Medium,3 - Moderate,Category 46,2/3/2016 11:54,29/3/2016 11:59,0,0,20,?,false
INC0001238,[S]N;[S]A;[L]A;[S]R;[S]C;,0.8888888888888888,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,1,0,0.0,0.05,0.0,0.017,low,3 - Low,3 - Low,4 - Low,Category 24,2/3/2016 11:56,24/3/2016 18:40,0,0,5,?,false
INC0001239,[M]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,0.5454545454545454,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 4, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,4,0,0.25,0.14285714285714285,0.0,0.13107142857142856,low,2 - Medium,2 - Medium,3 - Moderate,Category 46,2/3/2016 11:58,28/3/2016 16:59,0,0,12,?,false
INC0001241,[S]N;[M]A;[S]R;[S]C;,0.8571428571428572,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,0,0,0.25,0.0,0.0,0.0825,low,2 - Medium,2 - Medium,3 - Moderate,Category 53,2/3/2016 11:59,7/3/2016 13:00,0,0,2,?,true
INC0001242,[M]N;[L]A;[L]A;[L]A;[S]A;[L]A;[L]A;[S]R;[S]C;,0.5,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 5, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,5,0,0.25,0.15625,0.0,0.135625,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 12:01,24/3/2016 18:40,0,0,11,?,false
INC0001244,[M]N;[S]A;[S]R;[S]C;,0.8571428571428572,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,0,0,0.25,0.0,0.0,0.0825,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 12:05,2/5/2016 10:07,0,0,20,?,false
INC0001245,[S]N;[L]W;[M]A;[L]W;[L]R;[S]R;[S]C;,0.6,"{'N': 0, 'W': 0, 'A': 1, 'R': 0, 'C': 0}","{'N': 0, 'W': 2, 'A': 0, 'R': 1, 'C': 0}","{'N': 0, 'W': 0, 'A': 0, 'R': 0, 'C': 0}",1,3,0,0.25,0.1,0.0,0.1165,low,2 - Medium,2 - Medium,3 - Moderate,Category 32,2/3/2016 12:07,24/3/2016 18:59,0,0,6,?,false
INC0001247,[M]N;[S]A;[S]R;[S]C;,0.8571428571428572,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,0,0,0.25,0.0,0.0,0.0825,low,2 - Medium,2 - Medium,3 - Moderate,Category 42,2/3/2016 12:08,8/3/2016 12:00,0,0,2,?,true
INC0001248,[M]N;[S]A;[L]W;[L]W;[L]W;[S]R;[S]C;,0.6,"{'N': 1, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 3, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,3,0,0.25,0.1,0.0,0.1165,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 12:08,27/3/2016 15:59,0,0,11,?,false
INC0001249,[S]N;[S]A;[L]A;[L]W;[S]R;[S]C;,0.8,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 1, 'W': 1, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,2,0,0.0,0.075,0.0,0.025500000000000002,low,2 - Medium,1 - High,2 - High,Category 26,2/3/2016 12:09,24/3/2016 18:50,0,0,7,?,false
INC0001251,[S]N;[S]A;[L]A;[L]W;[S]R;[S]C;,0.8,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 1, 'W': 1, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,2,0,0.0,0.075,0.0,0.025500000000000002,low,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 12:13,8/3/2016 15:00,0,0,6,?,true
INC0001252,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[S]R;[S]C;,0.5454545454545454,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 4, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}",1,4,1,0.25,0.14285714285714285,0.049999999999999996,0.14757142857142858,low,2 - Medium,2 - Medium,3 - Moderate,Category 35,2/3/2016 12:15,23/5/2016 11:07,4,0,6,?,false
INC0001253,[S]N;[L]W;[M]A;[S]R;[S]C;,0.75,"{'N': 0, 'W': 0, 'A': 1, 'R': 0, 'C': 0}","{'N': 0, 'W': 1, 'A': 0, 'R': 0, 'C': 0}","{'N': 0, 'W': 0, 'A': 0, 'R': 0, 'C': 0}",1,1,0,0.25,0.05,0.0,0.0995,low,2 - Medium,2 - Medium,3 - Moderate,Category 42,2/3/2016 12:15,7/3/2016 15:00,0,0,4,?,true
